Time,Voltage,Readout
5.689216777682304e-07,2.4415552616119385e-05,0.0
1.1378433555364609e-06,-4.883110523223877e-05,0.0
1.7066486179828644e-06,-0.0001220703125,0.0
2.275570295751095e-06,-0.000244140625,0.0
2.8444919735193253e-06,-0.000244140625,0.0
3.4132972359657288e-06,-0.0002685561776161194,0.0
3.982218913733959e-06,-0.000244140625,0.0
4.55114059150219e-06,-0.0002685561776161194,0.0
5.12006226927042e-06,-0.0002685561776161194,0.0
5.688867531716824e-06,-0.00021972507238388062,0.0
6.257789209485054e-06,-0.0001953132450580597,0.0
6.8267108872532845e-06,-0.00017090141773223877,0.0
7.395516149699688e-06,-0.00021972507238388062,0.0
7.964437827467918e-06,-0.00021972879767417908,0.0
8.533359505236149e-06,-0.000244140625,0.0
9.10228118300438e-06,-0.00014648586511611938,0.0
9.671086445450783e-06,0.0,0.0
1.0240008123219013e-05,4.882737994194031e-05,0.0
1.0808929800987244e-05,0.0001220703125,0.0
1.1377851478755474e-05,0.00014648586511611938,0.0
1.1946656741201878e-05,0.00021972879767417908,0.0
1.2515578418970108e-05,0.00014648586511611938,0.0
1.3084500096738338e-05,4.882737994194031e-05,0.0
1.3653305359184742e-05,-9.765848517417908e-05,0.0
1.4222227036952972e-05,-0.00021972507238388062,0.0
1.4791148714721203e-05,-0.00024414435029029846,0.0
1.5360070392489433e-05,-0.0001708976924419403,0.0
1.5928875654935837e-05,-9.765475988388062e-05,0.0
1.6497797332704067e-05,2.4411827325820923e-05,0.0
1.7066719010472298e-05,0.0001220703125,0.0
1.76355242729187e-05,0.00017090141773223877,0.0
1.820444595068693e-05,0.000244140625,0.0
1.8773367628455162e-05,0.0003173835575580597,0.0
1.9342289306223392e-05,0.0003417991101741791,0.0
1.9911094568669796e-05,0.0002929680049419403,0.0
2.0480016246438026e-05,0.00021972879767417908,0.0
2.1048937924206257e-05,0.0001708976924419403,0.0
2.161774318665266e-05,0.0001953132450580597,0.0
2.218666486442089e-05,0.0001953132450580597,0.0
2.275558654218912e-05,0.00014648586511611938,0.0
2.332450821995735e-05,9.765475988388062e-05,0.0
2.3893313482403755e-05,9.765848517417908e-05,0.0
2.4462235160171986e-05,9.765475988388062e-05,0.0
2.5031156837940216e-05,7.324293255805969e-05,0.0
2.559996210038662e-05,2.4415552616119385e-05,0.0
2.616888377815485e-05,4.882737994194031e-05,0.0
2.673780545592308e-05,7.324293255805969e-05,0.0
2.730672713369131e-05,4.882737994194031e-05,0.0
2.7875532396137714e-05,4.882737994194031e-05,0.0
2.8444454073905945e-05,0.0,0.0
2.9013375751674175e-05,-4.882737994194031e-05,0.0
2.9582297429442406e-05,-0.0001708976924419403,0.0
3.015110269188881e-05,-0.0002685561776161194,0.0
3.072002436965704e-05,-0.000244140625,0.0
3.128894604742527e-05,-0.00021972879767417908,0.0
3.1857751309871674e-05,-0.0001220703125,0.0
3.2426672987639904e-05,-7.324293255805969e-05,0.0
3.2995594665408134e-05,-4.882737994194031e-05,0.0
3.3564516343176365e-05,-7.324293255805969e-05,0.0
3.413332160562277e-05,-0.0001220703125,0.0
3.4702243283391e-05,-0.0001220703125,0.0
3.527116496115923e-05,-7.324293255805969e-05,0.0
3.583997022360563e-05,0.0,0.0
3.640889190137386e-05,7.324293255805969e-05,0.0
3.6977813579142094e-05,7.324293255805969e-05,0.0
3.7546735256910324e-05,2.4411827325820923e-05,0.0
3.811554051935673e-05,-4.882737994194031e-05,0.0
3.868446219712496e-05,-9.765475988388062e-05,0.0
3.925338387489319e-05,-7.324293255805969e-05,0.0
